#,clasificacion,indicador,formula,2020,2021,2022,2023,2024,2025
1,Liquidez,Razon corriente,Activo corriente / Pasivo corriente,8.685097204019222,7.579358532679898,6.858367507703714,6.508662349817585,8.923224755700327,9.260076863950808
2,Liquidez,Prueba acida,(Activo corriente - Inventarios) / Pasivo corriente,8.685097204019222,7.579358532679898,6.858367507703714,6.508662349817585,8.923224755700327,9.260076863950808
3,Liquidez,Razon de efectivo,Efectivo y equivalentes de efectivo / Pasivo corriente,1.1993501529051989,0.5092677956232714,0.47633280044484605,0.5220904246175004,1.5331921824104235,1.4149116064565719
4,Liquidez,Capital de trabajo neto,Activo corriente - Pasivo corriente,281459.0,271188.0,252853.0,288395.0,243243.0,268659.0
5,Liquidez,Capital de trabajo / Activos,Capital de trabajo neto / Activo total,0.7839974373615967,0.7786359486169413,0.7551840823360403,0.7670406187497341,0.7722980695961392,0.7717225511232905
6,Endeudamiento y solvencia,Endeudamiento total,Pasivo total / Activo total,0.18385537805880142,0.1877709698351355,0.213539691120383,0.21898538235669604,0.19082740665481332,0.17319729180849627
7,Endeudamiento y solvencia,Endeudamiento patrimonial,Pasivo total / Patrimonio,0.22527303754266212,0.23117983088713553,0.2715199848096459,0.2803857666806289,0.23583028914253876,0.20947837989952542
8,Endeudamiento y solvencia,Deuda financiera / Activos,Deuda financiera / Activo total,0.026988482054567484,0.022300637981429054,0.018538152994268614,0.016838482488616538,0.019421513843027687,0.01524147657908419
9,Endeudamiento y solvencia,Deuda financiera / Patrimonio,Deuda financiera / Patrimonio,0.03306825938566553,0.027456095698651057,0.02357163201367132,0.02155975331092563,0.024001695068214726,0.018434236400147307
10,Endeudamiento y solvencia,Autonomia financiera,Patrimonio / Activo total,0.8161446219411986,0.8122290301648645,0.786460308879617,0.7810146176433039,0.8091725933451867,0.8268027081915037
11,Endeudamiento y solvencia,Apalancamiento financiero,Activo total / Patrimonio,1.2252730375426621,1.2311798308871356,1.271519984809646,1.2803857666806289,1.2358302891425388,1.2094783798995254
12,Endeudamiento y solvencia,Calidad de la deuda,Pasivo corriente / Pasivo total,0.5548670555260965,0.6302639224441114,0.6036672354471454,0.6358535252322828,0.5107898108247508,0.5394311302761423
13,Endeudamiento y solvencia,Solvencia total,Activo total / Pasivo total,5.439057647147943,5.325636869629041,4.682970153011273,4.566514847877573,5.240337420761027,5.773762335185339
14,Endeudamiento y solvencia,Pasivo / Capital,Pasivo total / (Pasivo total + Patrimonio),0.18385537805880142,0.1877709698351355,0.213539691120383,0.21898538235669604,0.19082740665481332,0.17319729180849627
15,Actividad y eficiencia,Rotacion de activos totales,Ingresos / ((Activo total actual + Activo total anterior) / 2),,0.5775868772541994,0.6440729078375487,0.6216989984623111,0.6563542052612078,0.786630452322388
16,Actividad y eficiencia,Rotacion de activos fijos,Ingresos / ((Activo no corriente actual + anterior) / 2),,5.319158355251165,5.890720186372826,5.96810047943818,5.947359448152859,5.929901548395899
17,Actividad y eficiencia,Rotacion de cuentas por cobrar,Ingresos / ((Cuentas por cobrar actual + anterior) / 2),,4.742755642240178,4.300044957876424,4.41373937535582,6.578432794685079,6.59309351063023
18,Actividad y eficiencia,Periodo medio de cobro,365 / Rotacion de cuentas por cobrar,,76.95947831450938,84.88283345303793,82.6963191433511,55.48433971916455,55.36096210549725
19,Actividad y eficiencia,Rotacion de inventarios,Costo de ventas / ((Inventarios actual + anterior) / 2),,,,,,
20,Actividad y eficiencia,Dias de inventario,365 / Rotacion de inventarios,,,,,,
21,Actividad y eficiencia,Rotacion de cuentas por pagar,Compras a credito / ((Cuentas por pagar actual + anterior) / 2),,,,,,
